Thi,,,,,,
20977,Tonari no Seki-kun OVA,"Comedy, School, Seinen",OVA,1,7.47,20774
5332,Toshokan Sensou: Koi no Shougai,"Action, Comedy, Drama, Military, Romance",Special,1,7.47,6581
1744,Wagamama☆Fairy Mirumo de Pon!,"Adventure, Comedy, Drama, Fantasy, Kids, Magic, Romance, School, Shoujo",TV,172,7.47,8713
8457,Yozakura Quartet: Hoshi no Umi,"Action, Comedy, Magic, Shounen, Super Power, Supernatural",OVA,3,7.47,22065
878,Zegapain,"Action, Mecha, Romance, Sci-Fi",TV,26,7.47,20644
4038,Zettai Karen Children,"Action, Comedy, Shounen, Supernatural",TV,51,7.47,25876
31245,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,"Romance, School",Movie,1,7.47,35058
4970,Afro Samurai: Resurrection,"Action, Adventure, Samurai",Movie,1,7.46,51064
1078,Cardcaptor Sakura: Leave It to Kero-chan,Comedy,Movie,1,7.46,20410
4138,Chiisana Pengin: Lolo no Bouken,"Adventure, Drama, Fantasy, Kids, Slice of Life",OVA,3,7.46,1459
5593,Dogs: Bullets &amp; Carnage,"Action, Seinen",OVA,4,7.46,44826
2665,Doraemon Movie 07: Nobita to Tetsujin Heidan,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.46,1272
2676,Doraemon Movie 15: Nobita to Mugen Sankenshi,"Adventure, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.46,1204
408,Final Fantasy VII: Last Order,"Action, Adventure, Drama, Fantasy, Sci-Fi",OVA,1,7.46,48041
32696,Fukigen na Mononokean,"Comedy, Supernatural",TV,13,7.46,44786
551,Grappler Baki: Saidai Tournament-hen,"Action, Martial Arts, Shounen, Sports",TV,24,7.46,13584
32648,Handa-kun,"Comedy, Shounen, Slice of Life",TV,12,7.46,69621
15225,Hentai Ouji to Warawanai Neko.,"Comedy, Harem, Romance, School, Seinen, Supernatural",TV,12,7.46,201735
8074,Highschool of the Dead,"Action, Ecchi, Horror, Supernatural",TV,12,7.46,535892
6064,Higurashi no Naku Koro ni Kai Specials,"Comedy, Parody",Special,24,7.46,28216
483,Kurau Phantom Memory,"Action, Drama, Sci-Fi, Space, Super Power",TV,24,7.46,17463
10628,Mahou Sensei Negima! Mou Hitotsu no Sekai Extra: Mahou Shoujo Yue,"Action, Adventure, Ecchi, Fantasy, Magic, School, Shounen",OVA,1,7.46,5091
1972,Meitantei Holmes,"Adventure, Comedy, Mystery",TV,26,7.46,3985
5273,Miracle Giants Doumu-kun,Sports,TV,49,7.46,680
1288,Mobile Police Patlabor,"Comedy, Mecha, Police, Sci-Fi",OVA,7,7.46,8516
2269,Mobile Suit Gundam Seed Special Edition,"Action, Mecha, Military, Sci-Fi, Space",Special,3,7.46,7118
601,Nekojiru-sou,"Comedy, Dementia, Psychological",OVA,1,7.46,34568
465,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,"Adventure, Comedy, Fantasy, Shounen",Movie,1,7.46,33028
1117,Pokemon: Maboroshi no Pokemon Lugia Bakutan,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.46,78876
10862,Prince of Tennis: Pairpuri,"Comedy, Drama, Shounen, Sports",Special,8,7.46,3315
710,Rec,"Comedy, Drama, Romance",TV,9,7.46,68951
10334,Rurouni Kenshin Recap,"Action, Adventure, Comedy, Historical, Romance, Samurai",Special,1,7.46,4527
20709,Sabagebu!,"Action, Comedy, Military, Shoujo",TV,12,7.46,67306
15793,"Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music...","Action, Music, Sci-Fi",TV,13,7.46,25750
21573,Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist.,"Action, Music, Sci-Fi",TV,13,7.46,17466
1815,Shakugan no Shana Movie,"Action, Fantasy, Supernatural",Movie,1,7.46,43962
15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,"Fantasy, Kids, Magic, Shoujo",Movie,1,7.46,2123
8098,Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,"Action, Drama, Mecha, Military, Sci-Fi",Movie,1,7.46,8266
198,Speed Grapher,"Action, Mystery, Super Power",TV,24,7.46,64627
23319,"Suisei no Gargantia: Meguru Kouro, Haruka","Action, Adventure, Mecha, Sci-Fi",OVA,2,7.46,20151
19251,Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas,"Comedy, Harem, Music, Romance, School, Shoujo",Special,1,7.46,13903
2009,Yawara! Special: Zutto Kimi no Koto ga... .,"Action, Comedy, Drama, Martial Arts, Slice of Life, Sports",Special,1,7.46,855
9611,Aa! Megami-sama! (2011),"Comedy, Magic, Romance, Seinen, Supernatural",OVA,3,7.45,12872
50,Aa! Megami-sama! (TV),"Comedy, Magic, Romance, Seinen, Supernatural",TV,24,7.45,96694
31771,Amanchu!,"Comedy, School, Shounen, Slice of Life",TV,12,7.45,40481
2986,Bamboo Blade,"Comedy, School, Seinen, Sports",TV,26,7.45,61649
3076,Bishoujo Senshi Sailor Moon SuperS Special,"Magic, Romance, Shoujo",Special,3,7.45,12317
1373,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,Drama,Special,4,7.45,3174
1614,Captain Tsubasa: Road to 2002,"Action, Shounen, Sports",TV,52,7.45,19746
15109,Cuticle Tantei Inaba,"Action, Comedy, Mystery, Shounen, Supernatural",TV,12,7.45,50019
5684,Fresh Precure!,"Action, Comedy, Fantasy, Magic, Shoujo, Slice of Life",TV,50,7.45,7004
908,Fullmetal Alchemist: Premium Collection,"Comedy, Fantasy, Shounen",OVA,3,7.45,44313
505,Fushigiboshi no☆Futagohime,"Comedy, Magic, Shoujo",TV,51,7.45,5074
15863,Ginga Kikoutai Majestic Prince,"Action, Mecha, School, Sci-Fi, Seinen, Space",TV,24,7.45,35196
246,Groove Adventure Rave,"Adventure, Comedy, Fantasy, Romance, Shounen",TV,51,7.45,56353
18835,Hakuouki Reimeiroku Tokuten Disc,"Action, Josei, Supernatural",OVA,2,7.46,2178
6574,Hanamaru Youchien,"Comedy, Seinen, Slice of Life",TV,12,7.45,40243
5150,Hatsukoi Limited,"Comedy, Romance, School, Shounen",TV,12,7.45,54796
30300,"High School DxD New: Oppai, Tsutsumimasu!","Comedy, Demons, Ecchi, Romance, School",OVA,1,7.45,41436
714,High School! Kimengumi,"Comedy, Parody, Romance, School, Shounen",TV,86,7.45,1316
2336,Hikaru no Go: New Year Special,"Comedy, Game, Shounen, Supernatural",Special,1,7.45,7418
4312,Hokuto no Ken: Toki-den,"Action, Martial Arts",OVA,1,7.45,3662
13261,Inazuma Eleven Go: Chrono Stone,"Shounen, Sports, Super Power",TV,51,7.45,11939
2407,Keroro Gunsou Movie 1,"Comedy, Kids, Sci-Fi, Shounen",Movie,1,7.45,3606
519,Mahoraba: Heartful days,"Comedy, Drama, Romance, Shounen",TV,26,7.45,16764
330,Midori no Hibi,"Comedy, Drama, Ecchi, Romance, Shounen",TV,13,7.45,87938
6712,Natsu no Arashi! Akinaichuu,"Comedy, Romance, Supernatural",TV,13,7.45,12088
28299,Ookami Shoujo to Kuro Ouji OVA,"Comedy, Romance, School, Shoujo",OVA,1,7.45,19592
17875,Papa no Iukoto wo Kikinasai! OVA,"Comedy, Romance, Slice of Life",OVA,2,7.45,19904
3292,Potemayo Specials,"Comedy, School, Seinen",Special,6,7.45,2975
168,s.CRY.ed,"Action, Adventure, Drama, Sci-Fi, Super Power",TV,26,7.45,52784
573,Saber Marionette J,"Action, Adventure, Comedy, Drama, Harem, Martial Arts, Mecha, Romance, Sci-Fi, Shounen",TV,25,7.45,17561
6153,Saint Seiya: Soushuuhen,"Adventure, Fantasy, Sci-Fi, Shounen",Special,1,7.45,4031
1302,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,"Adventure, Drama, Sci-Fi, Space",Movie,1,7.45,4199
5034,Shikabane Hime: Kuro,"Action, Horror",TV,12,7.45,46709
1548,Shin Taketori Monogatari: 1000-nen Joou,"Drama, Mystery, Sci-Fi",TV,42,7.45,1805
2555,Shoukoushi Cedie,"Drama, Shoujo, Slice of Life",TV,43,7.45,1501
33969,Shuangsheng Lingtan,"Mystery, Psychological",ONA,20,7.45,1227
565,Steamboy,"Action, Adventure, Drama, Historical, Military, Sci-Fi",Movie,1,7.45,40812
27957,Steins;Gate: Soumei Eichi no Cognitive Computing,Comedy,ONA,4,7.45,34426
855,Strawberry Panic,"Drama, Romance, School, Shoujo Ai",TV,26,7.45,72790
5832,Tiger Mask Nisei,"Action, Drama, Sports",TV,33,7.45,2225
4703,Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,"Fantasy, Kids, Magic, Romance, Shoujo, Super Power",Movie,1,7.45,2210
33302,Yowamushi Pedal: Spare Bike,"Comedy, Drama, Shounen, Sports",Movie,1,7.45,4009
15911,Yuyushiki,"Comedy, School, Seinen, Slice of Life",TV,12,7.45,50351
764,Zoids Shinseiki/Zero,"Adventure, Comedy, Mecha, Sci-Fi, Shounen, Sports",TV,26,7.45,16381
10479,Beelzebub Specials,"Action, Comedy, Demons, School, Shounen, Supernatural",Special,16,7.44,9834
8756,Bishoujo Senshi Sailor Moon Memorial,"Demons, Magic, Romance, Shoujo",OVA,5,7.44,7981
20787,Black Bullet,"Action, Mystery, Sci-Fi, Seinen",TV,13,7.44,320267
1450,Brigadoon: Marin to Melan,"Adventure, Comedy, Drama, Mecha, Sci-Fi",TV,26,7.44,5636
10163,C: The Money of Soul and Possibility Control,"Action, Mystery, Super Power, Thriller",TV,11,7.44,156853
2649,Doraemon: Obaachan no Omoide,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.44,835
117,El Hazard: The Magnificent World,"Adventure, Comedy, Fantasy, Romance",OVA,7,7.44,10130
1250,Erementar Gerad,"Adventure, Comedy, Fantasy, Magic, Romance, Super Power",TV,26,7.44,63193
31389,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,"Action, Fantasy, Magic, Shounen, Supernatural",Special,1,7.44,26382
653,Galaxy Angel 3,"Comedy, Sci-Fi",TV,26,7.44,6244
5521,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,"Action, Comedy, Harem, Parody, Romance",OVA,1,7.44,26587
191,Love Hina Christmas Special: Silent Eve,"Comedy, Romance, Slice of Life",Special,1,7.44,45137
14833,Maoyuu Maou Yuusha,"Adventure, Demons, Fantasy, Historical, Romance",TV,12,7.44,164445
20221,Minami-ke Natsuyasumi,"Comedy, Slice of Life",OVA,1,7.44,9580
3655,Nabari no Ou,"Action, Comedy, Drama, Fantasy, Shounen, Supernatural",TV,26,7.44,107384
6030,Needless,"Action, Comedy, Ecchi, Sci-Fi, Super Power",TV,24,7.44,86942
463,One Piece Movie 5: Norowareta Seiken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,7.44,35357
2107,One Piece Movie 8: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,"Action, Adventure, Fantasy, Shounen",Movie,1,7.44,31909
1094,One Piece: Umi no Heso no Daibouken-hen,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1,7.44,19649
238,Rekka no Honoo,"Action, Adventure, Martial Arts, Shounen, Super Power",TV,42,7.44,35258
18041,Rozen Maiden (2013),"Action, Comedy, Drama, Magic, Seinen",TV,13,7.44,46117
3256,Soukou Kihei Votoms: Pailsen Files,"Mecha, Military, Sci-Fi, Space",OVA,12,7.44,2861
17080,Soukyuu no Fafner: Dead Aggressor - Exodus,"Action, Drama, Mecha, Military, Sci-Fi",TV,13,7.44,11882
18277,Strike the Blood,"Action, Ecchi, Fantasy, Harem, School, Shounen, Supernatural, Vampire",TV,24,7.44,231387
30321,Strike the Blood: Valkyria no Oukoku-hen,"Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire",OVA,2,7.44,29176
33558,Tales of Zestiria the X: Saiyaku no Jidai,"Action, Fantasy",Special,1,7.44,26647
13333,Tari Tari,"Music, School, Slice of Life",TV,13,7.44,80960
8022,Tegamibachi Gakuen,Comedy,Special,25,7.44,6649
27,Trinity Blood,"Action, Supernatural, Vampire",TV,24,7.44,113791
3791,Air Gear Special,"Shounen, Sports",Special,1,7.43,33597
11266,Ao no Exorcist: Kuro no Iede,"Action, Demons, Fantasy, Shounen, Supernatural",Special,1,7.43,59755
22433,Break Blade,"Action, Fantasy, Mecha, Military, Shounen",TV,12,7.43,46601
485,Damekko Doubutsu,Comedy,TV,26,7.43,8024
2512,Detective Conan OVA 02: 16 Suspects,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,7.43,8548
2658,Doraemon Movie 09: Nobita no Parallel Saiyuuki,"Adventure, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.43,1189
6930,Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.43,1034
6401,ef: A Tale of Melodies. - Prologue,Music,Special,1,7.43,13745
3568,Ganbarist! Shun,"Comedy, Shounen, Sports",TV,30,7.43,1700
1441,Ginga Tetsudou no Yoru,"Drama, Fantasy, Historical, Kids, Mystery",Movie,1,7.43,7755
15699,Haiyore! Nyaruko-san W,"Comedy, Parody, Sci-Fi",TV,12,7.43,84442
30991,Himouto! Umaru-chan: Umaru-chan Mou Ikkai!,"Comedy, School, Seinen, Slice of Life",OVA,1,7.43,21413
14753,Hori-san to Miyamura-kun,"Comedy, Romance, School, Shounen",OVA,3,7.43,26535
13469,Hyouka: Motsubeki Mono wa,Slice of Life,OVA,1,7.43,68823
18295,Kakumeiki Valvrave 2nd Season,"Action, Mecha, Space",TV,12,7.43,57434
3958,Kannagi,"Comedy, School, Shounen, Supernatural",TV,13,7.43,94202
32574,Kekkai Sensen: Ousama no Restaurant no Ousama,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire",OVA,1,7.43,9335
845,Kiba,"Adventure, Fantasy, Shounen",TV,51,7.43,47651
32953,Koi ni Naritai Aquarium,Music,Music,1,7.43,1683
1090,Mobile Suit Gundam I,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.43,12877
1722,Nagasarete Airantou,"Comedy, Ecchi, Fantasy, Harem, Romance",TV,26,7.43,52817
2472,Naruto: Shippuuden Movie 1,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,1,7.43,108170
4437,Naruto: Shippuuden Movie 2 - Kizuna,"Action, Martial Arts, Shounen, Supernatural",Movie,1,7.43,97818
1237,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1,7.43,17175
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,"Comedy, Seinen, Slice of Life",TV,13,7.43,194791
2141,Oseam,"Adventure, Drama",Movie,1,7.43,3648
108,Ou Dorobou Jing in Seventh Heaven,"Adventure, Comedy, Fantasy, Psychological, Shounen",OVA,3,7.43,8561
161,Peace Maker Kurogane,"Action, Comedy, Historical, Samurai, Shounen",TV,24,7.43,35123
527,Pokemon,"Action, Adventure, Comedy, Fantasy, Kids",TV,276,7.43,229157
2182,Robot Carnival,"Fantasy, Sci-Fi",OVA,1,7.43,7213
13599,Robotics;Notes,"Drama, Mystery, School, Sci-Fi",TV,22,7.43,107304
4664,Rurouni Kenshin: Special Techniques,"Action, Comedy, Samurai",Special,1,7.43,6677
32175,Shounen Maid,"Comedy, Shoujo, Slice of Life",TV,12,7.43,30363
1171,Slayers Excellent,"Adventure, Comedy, Demons, Fantasy, Magic, Shounen, Supernatural",OVA,3,7.43,13842
6381,Strike Witches 2,"Action, Ecchi, Magic, Military, Sci-Fi",TV,12,7.43,51114
11793,"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode","Comedy, Drama, Slice of Life",Special,1,7.44,5533
4663,Tekken Chinmi,"Action, Adventure, Historical, Martial Arts, Shounen",TV,20,7.43,1833
2113,Tenkuu Senki Shurato,"Action, Fantasy, Magic, Shounen",TV,38,7.43,4914
3036,Tobe! Isami,"Action, Adventure, Comedy, Romance, Shounen",TV,50,7.43,854
25157,Trinity Seven,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen, Supernatural",TV,12,7.43,208796
2427,Unico,"Adventure, Fantasy, Kids",Movie,1,7.43,2063
7058,Uragiri wa Boku no Namae wo Shitteiru,"Adventure, Drama, Fantasy, Shoujo, Shounen Ai",TV,24,7.43,55040
28405,Ansatsu Kyoushitsu (TV): Deai no Jikan,"Action, Comedy, School, Shounen",Special,1,7.42,29382
9544,Biohazard: Damnation,"Action, Horror, Sci-Fi",Movie,1,7.42,10737
1983,Black Jack: Futari no Kuroi Isha,Drama,Movie,1,7.42,2634
2756,Cheonnyeon-yeowoo Yeowoobi,"Drama, Fantasy, Sci-Fi",Movie,1,7.42,9045
5065,Detroit Metal City: Birth of the Metal Devil,"Comedy, Music, Parody, Romance",Special,1,7.42,16101
10444,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,"Action, Adventure, Comedy, Fantasy, Shounen",TV,24,7.42,12505
332,Dokidoki Densetsu: Mahoujin Guru Guru,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,38,7.42,1625
2677,Doraemon Movie 11: Nobita to Animal Planet,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.42,1581
2661,Doraemon Movie 13: Nobita to Kumo no Oukoku,"Adventure, Comedy",Movie,1,7.42,1817
19645,Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.42,754
21681,Hanayamata,"Comedy, School, Seinen, Slice of Life",TV,12,7.42,55536
1030,Heisei Tanuki Gassen Ponpoko,Kids,Movie,1,7.42,34263
31989,Hibike! Euphonium Movie: Kitauji Koukou Suisougaku-bu e Youkoso,"Music, School",Movie,1,7.42,8349
3859,Himitsu: The Revelation,"Mystery, Police, Psychological, Sci-Fi, Shoujo",TV,26,7.42,11761
10804,Ikoku Meiro no Croisée Special,"Historical, Seinen, Slice of Life",Special,1,7.42,5950
10805,Kami nomi zo Shiru Sekai: 4-nin to Idol,"Comedy, Music, Shounen, Supernatural",OVA,1,7.42,57797
10536,Kimi ni Todoke 2nd Season Specials,"Comedy, Romance, Shoujo",Special,3,7.42,23498
22817,Kindaichi Shounen no Jikenbo Returns,"Mystery, Shounen",TV,25,7.42,8128
17259,Kuroko no Basket: Oshaberi Shiyokka,"Comedy, School, Shounen, Sports",Special,1,7.42,23937
335,Matantei Loki Ragnarok,"Comedy, Magic, Mystery, Shounen, Supernatural",TV,26,7.42,25098
738,MÄR,"Action, Adventure, Comedy, Fantasy, Shounen",TV,102,7.42,28968
2294,Mobile Suit Gundam Seed Destiny Special Edition,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",Special,4,7.42,7799
443,Onegai☆Teacher: Himitsu na Futari,"Comedy, Ecchi, Romance, Sci-Fi",OVA,1,7.42,32134
20939,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA","Comedy, Romance, School",OVA,1,7.42,35583
12753,Phi Brain: Kami no Puzzle - Orpheus Order-hen,"Action, Game, Mystery, Shounen",TV,25,7.42,29878
15651,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,"Action, Game, Mystery, Shounen",TV,25,7.42,20424
1255,Saint Seiya: Shinku no Shounen Densetsu,"Adventure, Fantasy, Sci-Fi, Shounen",Movie,1,7.42,8849
1259,Saint Seiya: Tenkai-hen Josou - Overture,"Adventure, Sci-Fi, Shounen",Movie,1,7.42,11705
1381,Seikai no Monshou Special,"Action, Military, Romance, Sci-Fi, Space",Special,1,7.42,2439
867,Slayers Gorgeous,"Adventure, Comedy, Fantasy, Magic, Supernatural",Movie,1,7.42,12755
869,Slayers Return,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.42,12909
2013,Taiho Shichau zo The Movie,"Action, Comedy, Drama, Police, Shounen",Movie,1,7.42,4029
5141,Taishou Yakyuu Musume.,"Comedy, Historical, School, Seinen, Sports",TV,12,7.42,12248
2683,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,"Action, Drama, Fantasy, Horror, Martial Arts, Mystery, School",TV,12,7.42,21972
3051,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,"Fantasy, Music, Romance, Shoujo",Movie,1,7.42,2319
5764,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,"Comedy, Ecchi, Fantasy, Harem, Magic",Special,1,7.42,51816
5525,07-Ghost,"Action, Demons, Fantasy, Magic, Military, Shoujo",TV,25,7.41,126083
49,Aa! Megami-sama!,"Comedy, Magic, Romance, Seinen, Supernatural",OVA,5,7.41,34590
1292,Afro Samurai,"Action, Adventure, Samurai",TV,5,7.41,135708
3549,Allison to Lillia,"Action, Adventure, Shounen",TV,26,7.41,27571
5578,Aoyama Goushou Tanpenshuu,"Adventure, Comedy, Mystery, Police, Shounen",Special,7,7.41,2177
3203,Chibi Maruko-chan Movie,"Comedy, School, Shoujo",Movie,1,7.41,980
10638,Denpa Onna to Seishun Otoko Special,"Comedy, Sci-Fi, Seinen",Special,1,7.41,34723
2654,Doraemon Movie 22: Nobita to Tsubasa no Yuusha-tachi,"Adventure, Fantasy, Kids, Shounen",Movie,1,7.41,1240
2393,Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.41,1973
12875,Ginga e Kickoff!!,"Shounen, Sports",TV,39,7.41,11907
287,Grappler Baki (TV),"Shounen, Sports",TV,24,7.41,23220
20689,Hamatora The Animation,"Comedy, Mystery, Super Power",TV,12,7.41,133571
27829,Heavy Object,"Action, Mecha, Military, Sci-Fi",TV,24,7.41,68382
1410,IGPX: Immortal Grand Prix (2005) 2nd Season,"Mecha, Sci-Fi, Shounen, Sports",TV,13,7.41,6863
953,Jyu Oh Sei,"Action, Adventure, Drama, Mystery, Sci-Fi, Shoujo",TV,11,7.41,44766
10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,"Comedy, School, Shoujo",Special,1,7.41,41241
147,Kimi ga Nozomu Eien,"Drama, Romance, Slice of Life",TV,14,7.41,90379
16732,Kiniro Mosaic,"Comedy, School, Slice of Life",TV,12,7.41,78131
844,Konjiki no Gash Bell!!: 101 Banme no Mamono,"Adventure, Shounen, Supernatural",Movie,1,7.41,4425
6299,Maria-sama ga Miteru 4th Specials,Comedy,Special,11,7.41,3659
7761,Masuda Kousuke Gekijou Gag Manga Biyori +,Comedy,TV,12,7.41,1123
3225,Minami-ke Okawari,"Comedy, School, Slice of Life",TV,13,7.41,50837
6288,Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,"Action, Mecha, Sci-Fi, Space",Movie,1,7.41,37069
2926,Myself; Yourself,"Drama, Romance, School",TV,13,7.41,115075
272,Noir,"Action, Drama, Mystery",TV,26,7.41,66036
28683,One Piece: Episode of Alabasta - Prologue,"Action, Adventure, Fantasy, Shounen",OVA,1,7.41,4225
326,Petshop of Horrors,"Horror, Josei, Mystery, Supernatural",TV,4,7.41,32696
10711,Plastic Neesan,"Comedy, School",ONA,12,7.41,83977
2744,Potemayo,"Comedy, School, Seinen",TV,12,7.41,11411
5753,Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,"Action, Fantasy, Magic, Shoujo",Movie,1,7.41,2957
1329,Rail of the Star: A True Story of Children,"Drama, Historical",Movie,1,7.41,1302
2193,Saiunkoku Monogatari Soushuuhen,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",Special,9,7.41,3263
22273,Selector Infected WIXOSS,"Game, Psychological",TV,12,7.41,80964
868,Slayers Great,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.41,12760
5226,Souten Kouro,"Action, Adventure, Historical",TV,26,7.41,9852
15077,Tabisuru Nuigurumi: Traveling Daru,"Kids, Slice of Life",OVA,1,7.41,2565
541,Tenchi Muyou! Ryououki 3rd Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,6,7.41,12242
32174,"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.","Comedy, Drama, Music",Special,1,7.41,2602
10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,"Comedy, Romance, School, Super Power",Special,6,7.4,19758
5356,Canaan,"Action, Seinen",TV,13,7.4,123217
15611,Cardfight!! Vanguard: Link Joker-hen,"Action, Adventure, Demons, Game, Shounen",TV,59,7.4,9075
20479,Choujigen Game Neptune The Animation OVA,"Action, Comedy, Fantasy, Sci-Fi",OVA,1,7.4,16067
21395,Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan,"Comedy, Kids, Shounen",Movie,1,7.4,704
2398,Digimon Adventure 02: Diablomon no Gyakushuu,"Adventure, Comedy, Drama, Kids, Sci-Fi",Movie,1,7.4,31961
32410,Dimension W: W no Tobira Online,"Sci-Fi, Seinen",Special,Unknown,7.4,4799
3727,Doraemon Movie 01: Nobita no Kyouryuu,"Adventure, Comedy",Movie,1,7.4,1773
30694,Dragon Ball Super,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,Unknown,7.4,111443
12231,Dragon Ball: Episode of Bardock,"Action, Adventure, Comedy, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",Special,1,7.4,29030
1906,Harukanaru Toki no Naka de: Maihitoyo,"Drama, Fantasy, Historical, Magic, Romance, Shoujo, Supernatural",Movie,1,7.4,4019
1206,Ihatov Gensou: Kenji no Haru,"Drama, Historical, Slice of Life",Movie,1,7.4,3607
940,Inukami!,"Comedy, Ecchi, Romance, Shounen, Supernatural",TV,26,7.4,47882
2808,Irregular Hunter X: The Day of Sigma,"Action, Mecha, Sci-Fi, Shounen",OVA,1,7.4,6348
4483,Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,"Drama, Magic, Shounen, Slice of Life",TV,12,7.4,14911
99,Mai-Otome,"Comedy, Drama, Fantasy, Magic",TV,26,7.4,36924
1196,Masuda Kousuke Gekijou Gag Manga Biyori,"Comedy, Parody",TV,12,7.4,5423
16444,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,"Fantasy, Supernatural",OVA,1,7.4,44450
4062,Musashi no Ken,"Shounen, Sports",TV,72,7.4,971
5597,Natsu no Arashi!,"Comedy, Romance, Supernatural",TV,13,7.4,30098
12467,Nazo no Kanojo X,"Ecchi, Romance, School, Seinen",TV,13,7.4,99788
10928,Nogizaka Haruka no Himitsu: Finale,"Comedy, Romance",OVA,4,7.4,20660
4114,Onegai My Melody: Kuru Kuru Shuffle!,"Comedy, Fantasy, Magic",TV,52,7.4,1962
1526,Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario,"Action, Adventure, Drama, Fantasy, Kids",Movie,1,7.4,46887
4921,Ramayana: The Legend of Prince Rama,Adventure,Movie,1,7.4,517
2111,Rockman.EXE Movie: Hikari to Yami no Program,"Action, Adventure, Game, Kids",Movie,1,7.4,2562
15963,Seitokai no Ichizon Lv.2: Watasu Seitokai,"Comedy, Harem, Parody, School",OVA,1,7.4,11554
4063,Sekirei,"Action, Comedy, Ecchi, Harem, Super Power",TV,12,7.4,182713
9355,Sekirei: Pure Engagement - Kanwa ni Dai,"Comedy, Ecchi, Harem",Special,1,7.4,26719
9793,Senjou no Valkyria 3: Tagatame no Juusou,"Action, Fantasy, Military",OVA,2,7.4,9847
6380,Tetsuwan Birdy Decode: The Cipher,"Action, Comedy, Sci-Fi",OVA,1,7.4,12944
3089,The Sky Crawlers,"Drama, Military",Movie,1,7.4,32660
